year,month,oilgas_emp,N,state
2008,9,1416,"1398","UTAH"
2008,10,1440,"1398","UTAH"
2008,11,1468,"1398","UTAH"
2008,12,1486,"1398","UTAH"
2009,1,1397,"1361","UTAH"
2009,2,1381,"1361","UTAH"
2009,3,1359,"1361","UTAH"
2009,4,1362,"1361","UTAH"
2009,5,1321,"1361","UTAH"
2009,6,1339,"1361","UTAH"
2009,7,1384,"1361","UTAH"
2009,8,1395,"1361","UTAH"
2009,9,1342,"1361","UTAH"
2009,10,1358,"1361","UTAH"
2009,11,1339,"1361","UTAH"
2009,12,1352,"1361","UTAH"
2010,1,1400,"1406","UTAH"
2010,2,1371,"1406","UTAH"
2010,3,1386,"1406","UTAH"
2010,4,1367,"1406","UTAH"
2010,5,1352,"1406","UTAH"
2010,6,1360,"1406","UTAH"
2010,7,1412,"1406","UTAH"
2010,8,1417,"1406","UTAH"
2010,9,1425,"1406","UTAH"
2010,10,1453,"1406","UTAH"
2010,11,1447,"1406","UTAH"
2010,12,1483,"1406","UTAH"
2011,1,1491,"1590","UTAH"
2011,2,1482,"1590","UTAH"
2011,3,1524,"1590","UTAH"
2011,4,1535,"1590","UTAH"
2011,5,1535,"1590","UTAH"
2011,6,1556,"1590","UTAH"
2011,7,1612,"1590","UTAH"
2011,8,1625,"1590","UTAH"
2011,9,1646,"1590","UTAH"
2011,10,1693,"1590","UTAH"
2011,11,1671,"1590","UTAH"
2011,12,1710,"1590","UTAH"
2012,1,1762,"1800","UTAH"
2012,2,1753,"1800","UTAH"
2012,3,1748,"1800","UTAH"
2012,4,1763,"1800","UTAH"
2012,5,1775,"1800","UTAH"
2012,6,1793,"1800","UTAH"
2012,7,1818,"1800","UTAH"
2012,8,1850,"1800","UTAH"
2012,9,1865,"1800","UTAH"
2012,10,1817,"1800","UTAH"
2012,11,1827,"1800","UTAH"
2012,12,1828,"1800","UTAH"
2013,1,1817,"","UTAH"
2013,2,1815,"","UTAH"
2013,3,1736,"","UTAH"
2013,4,,"","UTAH"
2013,5,,"","UTAH"
2013,6,,"","UTAH"
2013,7,,"","UTAH"
2013,8,,"","UTAH"
2013,9,,"","UTAH"
2013,10,,"","UTAH"
2013,11,,"","UTAH"
2013,12,,"","UTAH"
2003,1,166,"157","VIRGINIA"
2003,2,145,"157","VIRGINIA"
2003,3,156,"157","VIRGINIA"
2003,4,150,"157","VIRGINIA"
2003,5,157,"157","VIRGINIA"
2003,6,160,"157","VIRGINIA"
2003,7,160,"157","VIRGINIA"
2003,8,159,"157","VIRGINIA"
2003,9,157,"157","VIRGINIA"
2003,10,157,"157","VIRGINIA"
2003,11,155,"157","VIRGINIA"
2003,12,158,"157","VIRGINIA"
2004,1,146,"172","VIRGINIA"
2004,2,151,"172","VIRGINIA"
2004,3,151,"172","VIRGINIA"
2004,4,160,"172","VIRGINIA"
2004,5,174,"172","VIRGINIA"
2004,6,177,"172","VIRGINIA"
2004,7,175,"172","VIRGINIA"
2004,8,177,"172","VIRGINIA"
2004,9,169,"172","VIRGINIA"
2004,10,179,"172","VIRGINIA"
2004,11,199,"172","VIRGINIA"
2004,12,208,"172","VIRGINIA"
2005,1,212,"220","VIRGINIA"
2005,2,208,"220","VIRGINIA"
2005,3,210,"220","VIRGINIA"
2005,4,214,"220","VIRGINIA"
2005,5,215,"220","VIRGINIA"
2005,6,231,"220","VIRGINIA"
2005,7,227,"220","VIRGINIA"
2005,8,223,"220","VIRGINIA"
2005,9,221,"220","VIRGINIA"
2005,10,224,"220","VIRGINIA"
2005,11,225,"220","VIRGINIA"
2005,12,235,"220","VIRGINIA"
2006,1,207,"214","VIRGINIA"
2006,2,206,"214","VIRGINIA"
2006,3,214,"214","VIRGINIA"
2006,4,215,"214","VIRGINIA"
2006,5,229,"214","VIRGINIA"
2006,6,226,"214","VIRGINIA"
2006,7,225,"214","VIRGINIA"
2006,8,231,"214","VIRGINIA"
2006,9,199,"214","VIRGINIA"
2006,10,202,"214","VIRGINIA"
2006,11,205,"214","VIRGINIA"
2006,12,209,"214","VIRGINIA"
2007,1,228,"251","VIRGINIA"
2007,2,220,"251","VIRGINIA"
2007,3,224,"251","VIRGINIA"
2007,4,236,"251","VIRGINIA"
2007,5,248,"251","VIRGINIA"
2007,6,259,"251","VIRGINIA"
2007,7,265,"251","VIRGINIA"
2007,8,261,"251","VIRGINIA"
2007,9,257,"251","VIRGINIA"
2007,10,271,"251","VIRGINIA"
2007,11,271,"251","VIRGINIA"
2007,12,275,"251","VIRGINIA"
2008,1,306,"362","VIRGINIA"
2008,2,314,"362","VIRGINIA"
2008,3,269,"362","VIRGINIA"
2008,4,324,"362","VIRGINIA"
2008,5,343,"362","VIRGINIA"
2008,6,371,"362","VIRGINIA"
2008,7,384,"362","VIRGINIA"
2008,8,392,"362","VIRGINIA"
2008,9,403,"362","VIRGINIA"
2008,10,413,"362","VIRGINIA"
2008,11,414,"362","VIRGINIA"
2008,12,415,"362","VIRGINIA"
2009,1,412,"418","VIRGINIA"
2009,2,411,"418","VIRGINIA"
2009,3,409,"418","VIRGINIA"
2009,4,410,"418","VIRGINIA"
2009,5,409,"418","VIRGINIA"
2009,6,417,"418","VIRGINIA"
2009,7,424,"418","VIRGINIA"
2009,8,425,"418","VIRGINIA"
2009,9,418,"418","VIRGINIA"
2009,10,422,"418","VIRGINIA"
2009,11,428,"418","VIRGINIA"
2009,12,436,"418","VIRGINIA"
2010,1,443,"446","VIRGINIA"
2010,2,424,"446","VIRGINIA"
2010,3,429,"446","VIRGINIA"
2010,4,440,"446","VIRGINIA"
2010,5,437,"446","VIRGINIA"
2010,6,445,"446","VIRGINIA"
2010,7,445,"446","VIRGINIA"
2010,8,445,"446","VIRGINIA"
2010,9,441,"446","VIRGINIA"
2010,10,463,"446","VIRGINIA"
2010,11,467,"446","VIRGINIA"
2010,12,467,"446","VIRGINIA"
2011,1,459,"445","VIRGINIA"
2011,2,461,"445","VIRGINIA"
2011,3,458,"445","VIRGINIA"
2011,4,441,"445","VIRGINIA"
2011,5,430,"445","VIRGINIA"
2011,6,440,"445","VIRGINIA"
2011,7,439,"445","VIRGINIA"
2011,8,441,"445","VIRGINIA"
2011,9,442,"445","VIRGINIA"
2011,10,442,"445","VIRGINIA"
2011,11,445,"445","VIRGINIA"
2011,12,441,"445","VIRGINIA"
2012,1,449,"424","VIRGINIA"
2012,2,445,"424","VIRGINIA"
2012,3,430,"424","VIRGINIA"
2012,4,415,"424","VIRGINIA"
2012,5,421,"424","VIRGINIA"
2012,6,430,"424","VIRGINIA"
2012,7,420,"424","VIRGINIA"
2012,8,423,"424","VIRGINIA"
2012,9,412,"424","VIRGINIA"
2012,10,414,"424","VIRGINIA"
2012,11,414,"424","VIRGINIA"
2012,12,412,"424","VIRGINIA"
2013,1,395,"","VIRGINIA"
2013,2,394,"","VIRGINIA"
2013,3,390,"","VIRGINIA"
2013,4,,"","VIRGINIA"
2013,5,,"","VIRGINIA"
2013,6,,"","VIRGINIA"
2013,7,,"","VIRGINIA"
2013,8,,"","VIRGINIA"
2013,9,,"","VIRGINIA"
2013,10,,"","VIRGINIA"
2013,11,,"","VIRGINIA"
2013,12,,"","VIRGINIA"
2003,1,,"","WASHINGTON"
2003,2,,"","WASHINGTON"
2003,3,,"","WASHINGTON"
2003,4,,"","WASHINGTON"
2003,5,,"","WASHINGTON"
2003,6,,"","WASHINGTON"
2003,7,,"","WASHINGTON"
2003,8,,"","WASHINGTON"
2003,9,,"","WASHINGTON"
2003,10,,"","WASHINGTON"
2003,11,,"","WASHINGTON"
2003,12,,"","WASHINGTON"
2010,1,,"","WASHINGTON"
2010,2,,"","WASHINGTON"
2010,3,,"","WASHINGTON"
2010,4,,"","WASHINGTON"
2010,5,,"","WASHINGTON"
2010,6,,"","WASHINGTON"
2010,7,,"","WASHINGTON"
2010,8,,"","WASHINGTON"
2010,9,,"","WASHINGTON"
2010,10,,"","WASHINGTON"
2010,11,,"","WASHINGTON"
2010,12,,"","WASHINGTON"
2011,1,,"","WASHINGTON"
2011,2,,"","WASHINGTON"
2011,3,,"","WASHINGTON"
2011,4,,"","WASHINGTON"
2011,5,,"","WASHINGTON"
2011,6,,"","WASHINGTON"
2011,7,,"","WASHINGTON"
2011,8,,"","WASHINGTON"
2011,9,,"","WASHINGTON"
2011,10,,"","WASHINGTON"
2011,11,,"","WASHINGTON"
2011,12,,"","WASHINGTON"
2012,1,,"","WASHINGTON"
2012,2,,"","WASHINGTON"
2012,3,,"","WASHINGTON"
2012,4,,"","WASHINGTON"
2012,5,,"","WASHINGTON"
2012,6,,"","WASHINGTON"
2012,7,,"","WASHINGTON"
2012,8,,"","WASHINGTON"
2012,9,,"","WASHINGTON"
2012,10,,"","WASHINGTON"
2012,11,,"","WASHINGTON"
2012,12,,"","WASHINGTON"
2013,1,3,"","WASHINGTON"
2013,2,3,"","WASHINGTON"
2013,3,3,"","WASHINGTON"
2013,4,,"","WASHINGTON"
2013,5,,"","WASHINGTON"
2013,6,,"","WASHINGTON"
2013,7,,"","WASHINGTON"
2013,8,,"","WASHINGTON"
2013,9,,"","WASHINGTON"
2013,10,,"","WASHINGTON"
2013,11,,"","WASHINGTON"
2013,12,,"","WASHINGTON"
2003,1,1705,"1734","WEST VIRGINIA"
2003,2,1694,"1734","WEST VIRGINIA"
2003,3,1704,"1734","WEST VIRGINIA"
2003,4,1738,"1734","WEST VIRGINIA"
2003,5,1737,"1734","WEST VIRGINIA"
2003,6,1777,"1734","WEST VIRGINIA"
2003,7,1802,"1734","WEST VIRGINIA"
2003,8,1797,"1734","WEST VIRGINIA"
2003,9,1740,"1734","WEST VIRGINIA"
2003,10,1708,"1734","WEST VIRGINIA"
2003,11,1700,"1734","WEST VIRGINIA"
2003,12,1704,"1734","WEST VIRGINIA"
2004,1,1673,"1819","WEST VIRGINIA"
2004,2,1691,"1819","WEST VIRGINIA"
2004,3,1723,"1819","WEST VIRGINIA"
2004,4,1790,"1819","WEST VIRGINIA"
2004,5,1818,"1819","WEST VIRGINIA"
2004,6,1864,"1819","WEST VIRGINIA"
2004,7,1912,"1819","WEST VIRGINIA"
2004,8,1901,"1819","WEST VIRGINIA"
2004,9,1857,"1819","WEST VIRGINIA"
2004,10,1878,"1819","WEST VIRGINIA"
2004,11,1848,"1819","WEST VIRGINIA"
2004,12,1870,"1819","WEST VIRGINIA"
2005,1,1868,"1982","WEST VIRGINIA"
2005,2,1887,"1982","WEST VIRGINIA"
2005,3,1908,"1982","WEST VIRGINIA"
2005,4,1957,"1982","WEST VIRGINIA"
2005,5,1976,"1982","WEST VIRGINIA"
2005,6,2033,"1982","WEST VIRGINIA"
2005,7,2032,"1982","WEST VIRGINIA"
2005,8,2035,"1982","WEST VIRGINIA"
2005,9,1986,"1982","WEST VIRGINIA"
2005,10,2013,"1982","WEST VIRGINIA"
2005,11,2022,"1982","WEST VIRGINIA"
2005,12,2064,"1982","WEST VIRGINIA"
2006,1,2067,"2236","WEST VIRGINIA"
2006,2,2080,"2236","WEST VIRGINIA"
2006,3,2105,"2236","WEST VIRGINIA"
2006,4,2160,"2236","WEST VIRGINIA"
2006,5,2227,"2236","WEST VIRGINIA"
2006,6,2297,"2236","WEST VIRGINIA"
2006,7,2310,"2236","WEST VIRGINIA"
2006,8,2322,"2236","WEST VIRGINIA"
2006,9,2324,"2236","WEST VIRGINIA"
2006,10,2294,"2236","WEST VIRGINIA"
2006,11,2313,"2236","WEST VIRGINIA"
2006,12,2336,"2236","WEST VIRGINIA"
2007,1,2310,"2442","WEST VIRGINIA"
2007,2,2294,"2442","WEST VIRGINIA"
2007,3,2331,"2442","WEST VIRGINIA"
2007,4,2328,"2442","WEST VIRGINIA"
2007,5,2410,"2442","WEST VIRGINIA"
2007,6,2487,"2442","WEST VIRGINIA"
2007,7,2526,"2442","WEST VIRGINIA"
2007,8,2522,"2442","WEST VIRGINIA"
2007,9,2488,"2442","WEST VIRGINIA"
2007,10,2524,"2442","WEST VIRGINIA"
2007,11,2523,"2442","WEST VIRGINIA"
2007,12,2566,"2442","WEST VIRGINIA"
2008,1,2571,"2638","WEST VIRGINIA"
2008,2,2583,"2638","WEST VIRGINIA"
2008,3,2600,"2638","WEST VIRGINIA"
2008,4,2523,"2638","WEST VIRGINIA"
2008,5,2586,"2638","WEST VIRGINIA"
2008,6,2684,"2638","WEST VIRGINIA"
2008,7,2715,"2638","WEST VIRGINIA"
2008,8,2726,"2638","WEST VIRGINIA"
2008,9,2661,"2638","WEST VIRGINIA"
2008,10,2657,"2638","WEST VIRGINIA"
2008,11,2667,"2638","WEST VIRGINIA"
2008,12,2684,"2638","WEST VIRGINIA"
2009,1,2551,"2460","WEST VIRGINIA"
2009,2,2556,"2460","WEST VIRGINIA"
2009,3,2553,"2460","WEST VIRGINIA"
2009,4,2523,"2460","WEST VIRGINIA"
2009,5,2549,"2460","WEST VIRGINIA"
2009,6,2560,"2460","WEST VIRGINIA"
2009,7,2383,"2460","WEST VIRGINIA"
2009,8,2384,"2460","WEST VIRGINIA"
2009,9,2349,"2460","WEST VIRGINIA"
2009,10,2350,"2460","WEST VIRGINIA"
2009,11,2362,"2460","WEST VIRGINIA"
2009,12,2403,"2460","WEST VIRGINIA"
2010,1,2239,"2244","WEST VIRGINIA"
2010,2,2263,"2244","WEST VIRGINIA"
2010,3,2273,"2244","WEST VIRGINIA"
2010,4,2260,"2244","WEST VIRGINIA"
2010,5,2252,"2244","WEST VIRGINIA"
2010,6,2268,"2244","WEST VIRGINIA"
2010,7,2275,"2244","WEST VIRGINIA"
2010,8,2287,"2244","WEST VIRGINIA"
2010,9,2254,"2244","WEST VIRGINIA"
2010,10,2181,"2244","WEST VIRGINIA"
2010,11,2196,"2244","WEST VIRGINIA"
2010,12,2180,"2244","WEST VIRGINIA"
2011,1,2128,"2181","WEST VIRGINIA"
2011,2,2142,"2181","WEST VIRGINIA"
2011,3,2115,"2181","WEST VIRGINIA"
2011,4,2174,"2181","WEST VIRGINIA"
2011,5,2163,"2181","WEST VIRGINIA"
2011,6,2177,"2181","WEST VIRGINIA"
2011,7,2207,"2181","WEST VIRGINIA"
2011,8,2216,"2181","WEST VIRGINIA"
2011,9,2205,"2181","WEST VIRGINIA"
2011,10,2206,"2181","WEST VIRGINIA"
2011,11,2198,"2181","WEST VIRGINIA"
2011,12,2236,"2181","WEST VIRGINIA"
2012,1,2165,"2274","WEST VIRGINIA"
2012,2,2154,"2274","WEST VIRGINIA"
2012,3,2152,"2274","WEST VIRGINIA"
2012,4,2209,"2274","WEST VIRGINIA"
2012,5,2307,"2274","WEST VIRGINIA"
2012,6,2361,"2274","WEST VIRGINIA"
2012,7,2306,"2274","WEST VIRGINIA"
2012,8,2309,"2274","WEST VIRGINIA"
2012,9,2285,"2274","WEST VIRGINIA"
2012,10,2317,"2274","WEST VIRGINIA"
2012,11,2342,"2274","WEST VIRGINIA"
2012,12,2383,"2274","WEST VIRGINIA"
2013,1,2282,"","WEST VIRGINIA"
2013,2,2306,"","WEST VIRGINIA"
2013,3,2292,"","WEST VIRGINIA"
2013,4,,"","WEST VIRGINIA"
2013,5,,"","WEST VIRGINIA"
2013,6,,"","WEST VIRGINIA"
2013,7,,"","WEST VIRGINIA"
2013,8,,"","WEST VIRGINIA"
2013,9,,"","WEST VIRGINIA"
2013,10,,"","WEST VIRGINIA"
2013,11,,"","WEST VIRGINIA"
2013,12,,"","WEST VIRGINIA"
2003,1,,"","WISCONSIN"
2003,2,,"","WISCONSIN"
2003,3,,"","WISCONSIN"
2003,4,,"","WISCONSIN"
2003,5,,"","WISCONSIN"
2003,6,,"","WISCONSIN"
2003,7,,"","WISCONSIN"
2003,8,,"","WISCONSIN"
2003,9,,"","WISCONSIN"
2003,10,,"","WISCONSIN"
2003,11,,"","WISCONSIN"
2003,12,,"","WISCONSIN"
2004,1,,"","WISCONSIN"
2004,2,,"","WISCONSIN"
2004,3,,"","WISCONSIN"
2004,4,,"","WISCONSIN"
2004,5,,"","WISCONSIN"
2004,6,,"","WISCONSIN"
2004,7,,"","WISCONSIN"
2004,8,,"","WISCONSIN"
2004,9,,"","WISCONSIN"
2004,10,,"","WISCONSIN"
2004,11,,"","WISCONSIN"
2004,12,,"","WISCONSIN"
2005,1,,"","WISCONSIN"
2005,2,,"","WISCONSIN"
2005,3,,"","WISCONSIN"
2005,4,,"","WISCONSIN"
2005,5,,"","WISCONSIN"
2005,6,,"","WISCONSIN"
2005,7,,"","WISCONSIN"
2005,8,,"","WISCONSIN"
2005,9,,"","WISCONSIN"
2005,10,,"","WISCONSIN"
2005,11,,"","WISCONSIN"
2005,12,,"","WISCONSIN"
2006,1,,"","WISCONSIN"
2006,2,,"","WISCONSIN"
2006,3,,"","WISCONSIN"
2006,4,,"","WISCONSIN"
2006,5,,"","WISCONSIN"
2006,6,,"","WISCONSIN"
2006,7,,"","WISCONSIN"
2006,8,,"","WISCONSIN"
2006,9,,"","WISCONSIN"
2006,10,,"","WISCONSIN"
2006,11,,"","WISCONSIN"
2006,12,,"","WISCONSIN"
2007,1,,"","WISCONSIN"
2007,2,,"","WISCONSIN"
2007,3,,"","WISCONSIN"
2007,4,,"","WISCONSIN"
2007,5,,"","WISCONSIN"
2007,6,,"","WISCONSIN"
2007,7,,"","WISCONSIN"
2007,8,,"","WISCONSIN"
2007,9,,"","WISCONSIN"
2007,10,,"","WISCONSIN"
2007,11,,"","WISCONSIN"
2007,12,,"","WISCONSIN"
2008,1,,"","WISCONSIN"
2008,2,,"","WISCONSIN"
2008,3,,"","WISCONSIN"
2008,4,,"","WISCONSIN"
2008,5,,"","WISCONSIN"
2008,6,,"","WISCONSIN"
2008,7,,"","WISCONSIN"
2008,8,,"","WISCONSIN"
2008,9,,"","WISCONSIN"
2008,10,,"","WISCONSIN"
2008,11,,"","WISCONSIN"
2008,12,,"","WISCONSIN"
2009,1,,"","WISCONSIN"
2009,2,,"","WISCONSIN"
2009,3,,"","WISCONSIN"
2009,4,,"","WISCONSIN"
2009,5,,"","WISCONSIN"
2009,6,,"","WISCONSIN"
2009,7,,"","WISCONSIN"
2009,8,,"","WISCONSIN"
2009,9,,"","WISCONSIN"
2009,10,,"","WISCONSIN"
2009,11,,"","WISCONSIN"
2009,12,,"","WISCONSIN"
2010,1,,"","WISCONSIN"
2010,2,,"","WISCONSIN"
2010,3,,"","WISCONSIN"
2010,4,,"","WISCONSIN"
2010,5,,"","WISCONSIN"
2010,6,,"","WISCONSIN"
2010,7,,"","WISCONSIN"
2010,8,,"","WISCONSIN"
2010,9,,"","WISCONSIN"
2010,10,,"","WISCONSIN"
2010,11,,"","WISCONSIN"
2010,12,,"","WISCONSIN"
2011,1,,"","WISCONSIN"
2011,2,,"","WISCONSIN"
2011,3,,"","WISCONSIN"
2011,4,,"","WISCONSIN"
2011,5,,"","WISCONSIN"
2011,6,,"","WISCONSIN"
2011,7,,"","WISCONSIN"
2011,8,,"","WISCONSIN"
2011,9,,"","WISCONSIN"
2011,10,,"","WISCONSIN"
2011,11,,"","WISCONSIN"
2011,12,,"","WISCONSIN"
2012,1,,"","WISCONSIN"
2012,2,,"","WISCONSIN"
2012,3,,"","WISCONSIN"
2012,4,,"","WISCONSIN"
2012,5,,"","WISCONSIN"
2012,6,,"","WISCONSIN"
2012,7,,"","WISCONSIN"
2012,8,,"","WISCONSIN"
2012,9,,"","WISCONSIN"
2012,10,,"","WISCONSIN"
2012,11,,"","WISCONSIN"
2012,12,,"","WISCONSIN"
2013,1,,"","WISCONSIN"
2013,2,,"","WISCONSIN"
2013,3,,"","WISCONSIN"
2013,4,,"","WISCONSIN"
2013,5,,"","WISCONSIN"
2013,6,,"","WISCONSIN"
2013,7,,"","WISCONSIN"
2013,8,,"","WISCONSIN"
2013,9,,"","WISCONSIN"
2013,10,,"","WISCONSIN"
2013,11,,"","WISCONSIN"
2013,12,,"","WISCONSIN"
2003,1,3037,"3228","WYOMING"
2003,2,3033,"3228","WYOMING"
2003,3,3049,"3228","WYOMING"
2003,4,3078,"3228","WYOMING"
2003,5,3118,"3228","WYOMING"
2003,6,3183,"3228","WYOMING"
2003,7,3344,"3228","WYOMING"
2003,8,3389,"3228","WYOMING"
2003,9,3307,"3228","WYOMING"
2003,10,3382,"3228","WYOMING"
2003,11,3363,"3228","WYOMING"
2003,12,3449,"3228","WYOMING"
2004,1,3349,"3419","WYOMING"
2004,2,3274,"3419","WYOMING"
2004,3,3283,"3419","WYOMING"
2004,4,3284,"3419","WYOMING"
2004,5,3289,"3419","WYOMING"
2004,6,3327,"3419","WYOMING"
2004,7,3466,"3419","WYOMING"
2004,8,3544,"3419","WYOMING"
2004,9,3514,"3419","WYOMING"
2004,10,3571,"3419","WYOMING"
2004,11,3586,"3419","WYOMING"
2004,12,3540,"3419","WYOMING"
2005,1,3609,"3797","WYOMING"
2005,2,3630,"3797","WYOMING"
2005,3,3625,"3797","WYOMING"
2005,4,3673,"3797","WYOMING"
2005,5,3748,"3797","WYOMING"
2005,6,3807,"3797","WYOMING"
2005,7,3873,"3797","WYOMING"
2005,8,3936,"3797","WYOMING"
2005,9,3896,"3797","WYOMING"
2005,10,3863,"3797","WYOMING"
2005,11,3937,"3797","WYOMING"
2005,12,3972,"3797","WYOMING"
2006,1,3857,"4115","WYOMING"
2006,2,3869,"4115","WYOMING"
2006,3,3928,"4115","WYOMING"
2006,4,4068,"4115","WYOMING"
2006,5,4141,"4115","WYOMING"
2006,6,4254,"4115","WYOMING"
2006,7,4188,"4115","WYOMING"
2006,8,4263,"4115","WYOMING"
2006,9,4237,"4115","WYOMING"
2006,10,4260,"4115","WYOMING"
2006,11,4116,"4115","WYOMING"
2006,12,4203,"4115","WYOMING"
2007,1,4161,"4293","WYOMING"
2007,2,4176,"4293","WYOMING"
2007,3,4215,"4293","WYOMING"
2007,4,4165,"4293","WYOMING"
2007,5,4240,"4293","WYOMING"
2007,6,4366,"4293","WYOMING"
2007,7,4328,"4293","WYOMING"
2007,8,4359,"4293","WYOMING"
2007,9,4321,"4293","WYOMING"
2007,10,4373,"4293","WYOMING"
2007,11,4366,"4293","WYOMING"
2007,12,4444,"4293","WYOMING"
2008,1,4525,"4673","WYOMING"
2008,2,4579,"4673","WYOMING"
2008,3,4612,"4673","WYOMING"
2008,4,4536,"4673","WYOMING"
2008,5,4604,"4673","WYOMING"
2008,6,4663,"4673","WYOMING"
2008,7,4771,"4673","WYOMING"
2008,8,4839,"4673","WYOMING"
2008,9,4791,"4673","WYOMING"
2008,10,4690,"4673","WYOMING"
2008,11,4722,"4673","WYOMING"
2008,12,4746,"4673","WYOMING"
2009,1,4180,"4086","WYOMING"
2009,2,4178,"4086","WYOMING"
2009,3,4152,"4086","WYOMING"
2009,4,4126,"4086","WYOMING"
2009,5,4040,"4086","WYOMING"
2009,6,4066,"4086","WYOMING"
2009,7,4106,"4086","WYOMING"
2009,8,4092,"4086","WYOMING"
2009,9,4048,"4086","WYOMING"
2009,10,4005,"4086","WYOMING"
2009,11,4016,"4086","WYOMING"
2009,12,4026,"4086","WYOMING"
2010,1,4174,"4197","WYOMING"
2010,2,4153,"4197","WYOMING"
2010,3,4198,"4197","WYOMING"
2010,4,4227,"4197","WYOMING"
2010,5,4207,"4197","WYOMING"
2010,6,4227,"4197","WYOMING"
2010,7,4214,"4197","WYOMING"
2010,8,4223,"4197","WYOMING"
2010,9,4163,"4197","WYOMING"
2010,10,4169,"4197","WYOMING"
2010,11,4170,"4197","WYOMING"
2010,12,4242,"4197","WYOMING"
2011,1,4229,"4316","WYOMING"
2011,2,4225,"4316","WYOMING"
2011,3,4246,"4316","WYOMING"
2011,4,4243,"4316","WYOMING"
2011,5,4255,"4316","WYOMING"
2011,6,4305,"4316","WYOMING"
2011,7,4383,"4316","WYOMING"
2011,8,4431,"4316","WYOMING"
2011,9,4374,"4316","WYOMING"
2011,10,4327,"4316","WYOMING"
2011,11,4370,"4316","WYOMING"
2011,12,4409,"4316","WYOMING"
2012,1,4447,"4520","WYOMING"
2012,2,4450,"4520","WYOMING"
2012,3,4484,"4520","WYOMING"
2012,4,4476,"4520","WYOMING"
2012,5,4482,"4520","WYOMING"
2012,6,4545,"4520","WYOMING"
2012,7,4564,"4520","WYOMING"
2012,8,4563,"4520","WYOMING"
2012,9,4556,"4520","WYOMING"
2012,10,4537,"4520","WYOMING"
2012,11,4561,"4520","WYOMING"
2012,12,4571,"4520","WYOMING"
2013,1,4537,"","WYOMING"
2013,2,4536,"","WYOMING"
2013,3,4539,"","WYOMING"
2013,4,,"","WYOMING"
2013,5,,"","WYOMING"
2013,6,,"","WYOMING"
2013,7,,"","WYOMING"
2013,8,,"","WYOMING"
2013,9,,"","WYOMING"
2013,10,,"","WYOMING"
2013,11,,"","WYOMING"
2013,12,,"","WYOMING"
